"name_with_owner","sha","author","date","verified","message","num_issues","commit_month","has_ci"
"fyne-io/fyne","3d48b74c5d2a3dc760bf3e0560be3eb2c8a1a10d","perqin","2020-01-29 19:07:42","false","Fix wrong rendering and even crash on appending tabs

The divider and tab bar is appended to tabContainerRenderer.objects, but it
doesn't get updated properly when tabs are added via Append. When appending tabs
the divider and the tab bar are overwritten. When appending 3 or more tabs, it
crashes.

This bugfix removes divider and tab bar from that objects field, and populate it
correctly on appending and removing.",69,23,0
"fyne-io/fyne","b5aa434e0b32b5c13403c2d3786d7052a29387d0","andydotxyz","2020-11-20 20:14:02","false","Add date for release",79,33,0
"fyne-io/fyne","476fb61a007a66f99e2f05c24af998e80be442cd","andydotxyz","2020-11-20 20:33:38","false","Merge branch 'release/v1.4.x' into develop",79,33,0
"fyne-io/fyne","1110b737f9376c556486b8625e4240ce2d074fd6","ranjith-bhide","2022-04-02 13:44:35","false","Updated roundToPixelCoords() function in draw.go
Precision improvement w.r.t rounding off for Rectangular co-ordinates.
Fix for #2471",78,50,1
"fyne-io/fyne","fe1189453cd46405881aee95f2d68ecbac009e9f","imran-iq","2023-05-08 17:11:11","false","Guard for nil when closing windows

Fixes: https://github.com/fyne-io/fyne/issues/3870",59,63,1
"fyne-io/fyne","51a27f4d4b96a7bf5e4f1431261aedc12df92190","fpabl0","2021-04-10 04:30:41","false","separate internal and external dataItems implementation, added comparator functions for non-builtin types",100,38,0
"fyne-io/fyne","e4e1f4be69bf7e2ab02a93fe7210022aef9513fa","fpabl0","2021-02-21 15:05:57","false","rename anim.setStopFlag to anim.setStopped, call isStopped before ticking the animation, added early return in tickAnimation function, update tests",107,36,0
"fyne-io/fyne","7dfcf63ed409d169893c4eaefbb07325d82c06f4","fpabl0","2021-03-08 04:58:15","false","do not actually render any selection rectangle if cursorRow/cursorCol are equal to selectRow/selectCol",104,37,0
"fyne-io/fyne","19564beb068d9488cbe517cad1d9048595c6c5c9","howeyc","2021-05-19 19:17:46","false","Merge branch 'develop' into backspace-android",105,39,0
"fyne-io/fyne","41b3499c37e6245fd5bf60a02f601d33a16d895b","lucor","2020-05-17 19:06:20","false","Fix fyne package for android won't build with empty go cache

With Cgo enabled we need to ensure the C compiler is set via CC to avoid the error: ""gcc: error: unrecognized command line option '-marm'""",92,27,0
"fyne-io/fyne","00e79ad37760508eb860ba4d9470559f2c0be677","lucor","2019-06-03 16:56:44","true","Add Disabled method to existing Disableable widgets",48,16,0
"fyne-io/fyne","3b06114c3886c96b29175a070b94dea02c42d08e","lucor","2019-06-03 21:39:22","true","Move Disabled implementation from baseWidget into widgets",48,16,0
"fyne-io/fyne","ab448b2f9ee9c9cc523735abc71f7d8684d2dfef","andydotxyz","2021-01-14 11:01:16","false","Review feedback etc",103,35,0
"fyne-io/fyne","ceffcd48a1b73854eaea0920a8fd6e1d6887e431","andydotxyz","2019-03-09 21:31:09","false","Fix formatting",24,13,0
"fyne-io/fyne","8b1963e4eeee1aa7be94a1177b0e02c12a4c83e4","andydotxyz","2019-10-30 10:34:41","false","Package icon into iOS app bundle",67,21,0
"fyne-io/fyne","c4654d084616613d52a41306af55c75b42979613","andydotxyz","2020-01-20 22:56:30","false","Update meta pending release",69,23,0
"fyne-io/fyne","efe24b4e632dd48f9b9617386235a4a26a15d608","andydotxyz","2023-08-01 18:11:13","true","Merge pull request #4115 from andydotxyz/fix/4040",43,66,1
"fyne-io/fyne","1031ed3e3ead89d30a37d69d422d31c29189114f","andydotxyz","2019-04-12 21:15:46","false","Travis should be OK as a go release fixed this",42,14,0
"fyne-io/fyne","76a032f4535424f5df00238c2161f8d6e5abcb37","andydotxyz","2020-11-15 22:37:46","false","Add blinking cursor in Entry

This needs Animation.AutoReverse and Animation.Stop
demo these in fyne_demo.",106,33,0
"fyne-io/fyne","729a593f518a821fe63620f75a80790aa97b6d40","andydotxyz","2019-10-26 10:28:55","true","Merge pull request #501 from toaster/testfix

fix canvas_test on MacOS",64,20,0
"fyne-io/fyne","5e2a22b4df0122d4947f2f68bff9f11a34d902d1","andydotxyz","2019-06-14 10:48:05","false","Remove resize hack and accept that we can't scale-on-move in Gnome

Better solutions must be available",47,16,0
"fyne-io/fyne","19a4ec9c19f7b9f5f1362445369bd716e5192553","andydotxyz","2021-03-22 12:10:42","false","Merge branch 'develop' of github.com:fyne-io/fyne into develop",104,37,0
"fyne-io/fyne","54617ac2d9281cd9a53c2baa8903097dfa8f4ada","andydotxyz","2021-10-23 20:51:55","false","Mark the 'on' state for radio and check with primary color

Fixes #1855",77,44,0
"fyne-io/fyne","82e63beacc37a0681023803013a21cf27564c0f8","andydotxyz","2020-08-28 08:45:56","false","name the different paddings",92,31,0
"fyne-io/fyne","c8fbd5213331764b22929ca6877302e028ab0a0d","andydotxyz","2022-03-17 09:43:56","false","Merge branch 'master' into release/v2.1.x",71,49,1
"fyne-io/fyne","a04d041e983eae19ce13a1bc12230fb19e436661","andydotxyz","2022-12-20 19:28:47","false","Slightly more aggressive refresh to pass tests

This matches Table but I have future plans to reduce refreshes of already-visible items",93,58,1
"fyne-io/fyne","9daf4b2ec13bff67edf042c758fef1e7f2b9945d","andydotxyz","2020-09-05 16:39:56","false","Add NewXxxContainer constructor functions to the layout package

Also move constructors up as per new file order",94,31,0
